SITE;ARTIKEL;ZALOGA
1740;238847;9
1740;342975;9
1740;653149;10
1740;447345;4
1740;478921;6
1740;625693;20
1740;459192;13
1740;264336;8
1740;470419;10
1740;625738;7
1740;465665;0
1740;192257;35
1740;125881;16
1740;499287;1
1740;177262;5
1740;145775;14
1740;447336;8
1740;470674;36
1740;125677;14
1740;241286;3
1740;510514;0
1740;511480;13
1740;447327;13
1740;625678;12
1740;499305;5
1740;283096;2
1740;415746;0
1740;321416;10
1740;669049;23
1740;468793;7
1740;499000;22
1740;322538;1
1740;240805;1
1740;485779;4
1740;477162;0
1740;511471;16
1740;623315;13
1740;242198;12
1740;298979;1
1740;639603;0
1740;517820;3
1740;125791;15
1740;118468;0
1740;449881;26
1740;132653;8
1740;623320;18
1740;208481;7
1740;447363;1
1740;653119;2
1740;125932;25
1740;192239;47
1740;192221;56
1740;527223;11
1740;499296;7
1740;320123;5
1740;686689;0
1740;281429;35
1740;130295;31
1740;524633;15
1740;605745;3
1740;653139;4
1740;418224;4
1740;623305;16
1740;478400;0
1740;468708;10
1740;625733;8
1740;668447;0
1740;253623;109
1740;673128;8
1740;340702;7
1740;610065;0
1740;652934;4
1740;240158;6
1740;468690;5
1740;188837;0
1740;623295;3
1740;468654;5
1740;468717;0
1740;459078;20
1740;465559;6
1740;411219;0
1740;460022;0
1740;478391;13
1740;459171;11
1740;342784;5
1740;625718;2
1740;441238;7
1740;638085;0
1740;321425;7
1740;638075;0
1740;499269;5
1740;264345;33
1740;98736;0
1740;516854;13
1740;322502;8
1740;439908;4
1740;125205;6
1740;653129;8
1740;418197;8
1740;520172;7
1740;470237;0
1740;605755;8
1740;239007;15
1740;625708;4
1740;511397;3
1740;401524;5
1740;523792;13
1740;487318;0
1740;253270;1
1740;468699;6
1740;637251;11
1740;676849;0
1740;625688;31
1740;340133;0
1740;515951;5
1740;518009;6
1740;112993;9
1740;625698;6
1740;296251;26
1740;499260;7
1740;125809;14
1740;468672;3
1740;474555;7
1740;308093;0
1740;511436;0
1740;402410;2
1740;653159;2
1740;418342;0
1965;625713;0
1965;125809;17
1965;298979;35
1965;253270;11
1965;511421;78
1965;118705;0
1965;607115;0
1965;296251;27
1965;132653;20
1965;264345;194
1965;468690;13
1965;418197;13
1965;125205;7
1965;625733;4
1965;283096;12
1965;470419;17
1965;686689;1
1965;240805;5
1965;98736;71
1965;652944;4
1965;668447;9
1965;605745;12
1965;605775;10
1965;637251;27
1965;527223;14
1965;125677;10
1965;478935;20
1965;511471;60
1965;167203;9
1965;705519;4
1965;703309;5
1965;462826;30
1965;639603;0
1965;439908;9
1965;625718;7
1965;668551;5
1965;238847;5
1965;520163;21
1965;335485;0
1965;585277;0
1965;582585;13
1965;118468;4
1965;652894;9
1965;447327;26
1965;679235;3
1965;511436;68
1965;459078;24
1965;510514;14
1965;192239;27
1965;447363;11
1965;450098;4
1965;672477;16
1965;674925;10
1965;517820;0
1965;518009;8
1965;340133;-1
1965;465665;1
1965;263411;0
1965;176563;12
1965;216918;0
1965;652924;7
1965;623315;92
1965;281429;44
1965;192221;11
1965;679181;6
1965;673128;14
1965;668417;18
1965;418224;16
1965;485779;5
1965;683863;2
1965;468793;10
1965;666629;12
1965;448626;6
1965;342784;9
1965;605755;0
1965;418342;0
1965;680699;0
1965;253623;0
1965;623305;56
1965;499296;12
1965;625678;0
1965;625698;8
1965;623320;136
1965;560269;10
1965;607005;0
1965;335927;13
1965;580975;0
1965;511397;119
1965;112993;9
1965;242198;28
1965;485460;5
1965;411226;24
1965;625738;6
1965;515951;14
1965;623295;117
1965;459171;12
1965;447336;16
1965;499287;23
1965;524633;27
1965;499260;22
1965;241286;7
1965;321416;22
1965;621660;4
1965;239007;13
1965;676849;0
1965;673138;15
1965;460022;9
1965;130295;19
1965;638085;50
1965;683305;3
1965;470410;2
1965;679255;3
1965;468708;9
1965;210057;14
1965;411219;0
1965;683295;5
1965;499000;14
1965;478391;19
1965;125881;10
1965;468717;11
1965;660729;0
1965;208481;1
1965;652934;0
1965;240158;4
1965;511480;31
1965;470674;17
1965;653169;18
1965;317502;7
1965;520172;14
1965;320123;36
1965;468654;14
1965;487318;0
1965;468699;10
1965;308093;0
1965;468672;22
1965;653129;14
1965;653159;7
1965;523792;9
1965;219565;0
1965;705539;5
1965;125872;15
1965;125932;15
1965;610065;0
1965;610075;7
1965;449881;31
1965;653139;10
1965;638075;48
1965;668427;8
1965;673158;0
1965;264336;43
1965;655614;13
1965;188837;0
1965;478400;17
1965;321425;21
1965;478921;20
1965;499269;7
1965;125791;15
1965;340702;7
1965;441238;10
1965;145775;13
1965;415746;17
1965;474555;2
1965;465559;10
1965;470237;16
1965;625688;11
1965;625693;16
1965;511451;26
1965;401524;12
1965;516854;45
1965;653149;19
1965;342975;15
1965;447345;5
1965;625708;14
1965;653119;5
1965;683853;3
1965;652954;6
1965;322502;10
1965;605765;13
1965;683409;3
1965;625683;8
1965;192257;13
1965;669049;2
1965;177262;4
1965;422620;8
1965;335918;24
1965;459192;5
1965;499305;20
1965;477162;8
1965;674915;0
1965;642350;0
1235;478921;17
1235;580975;9
1235;468717;-3
1235;477162;10
1235;625688;26
1235;335918;-1
1235;447327;11
1235;605745;-2
1235;468793;-3
1235;637251;54
1235;511480;87
1235;683305;1
1235;623295;138
1235;642355;0
1235;263411;3
1235;652934;4
1235;518009;5
1235;132653;7
1235;470674;2
1235;520172;5
1235;487318;0
1235;674925;43
1235;322502;20
1235;450098;6
1235;342784;4
1235;511436;76
1235;478400;10
1235;680699;13
1235;167203;0
1235;703309;0
1235;674915;169
1235;253270;5
1235;668417;18
1235;459171;22
1235;650781;0
1235;582585;9
1235;653159;17
1235;639603;-2
1235;652944;17
1235;625733;10
1235;499296;11
1235;468690;9
1235;465559;9
1235;322538;12
1235;499269;13
1235;653169;8
1235;308093;0
1235;610065;0
1235;188837;0
1235;264345;103
1235;402410;9
1235;683409;3
1235;520163;6
1235;422620;4
1235;418224;0
1235;418342;0
1235;527223;31
1235;653149;11
1235;98736;-3
1235;585277;41
1235;465665;12
1235;340702;7
1235;679255;0
1235;342975;9
1235;125205;10
1235;668447;9
1235;468654;3
1235;176563;2
1235;638085;11
1235;625713;8
1235;676849;0
1235;517820;10
1235;281429;109
1235;468699;14
1235;668551;3
1235;669049;23
1235;621660;13
1235;264336;36
1235;679181;3
1235;625738;28
1235;610075;0
1235;320123;13
1235;177262;7
1235;459078;11
1235;511397;102
1235;511451;7
1531;669049;19
1531;340702;8
1531;676849;0
1531;625733;7
1531;176563;8
1531;335927;14
1531;511436;78
1531;238847;19
1531;678495;0
1531;216918;9
1531;655614;7
1531;625718;12
1531;468793;13
1531;625738;10
1531;585277;47
1531;520163;1
1531;652924;9
1531;511480;31
1531;459171;15
1531;605745;18
1531;125932;15
1531;192221;19
1531;679255;0
1531;672477;15
1531;621660;11
1531;511471;86
1531;402410;13
1531;450098;3
1531;652894;0
1531;625678;7
1531;130295;12
1531;167203;9
1531;580975;12
1531;401524;3
1531;610065;10
1531;499269;10
1531;520172;10
1531;478391;22
1531;465559;3
1531;686689;0
1531;668417;4
1531;623295;48
1531;511421;87
1531;125791;19
1531;281429;38
1531;322502;8
1531;511397;58
1531;527223;10
1531;625693;58
1531;125809;16
1531;668551;11
1531;340133;10
1531;342975;4
1531;683853;6
1531;308093;0
1531;447345;0
1531;673128;18
1531;240158;7
1531;459078;30
1531;342784;5
1531;560269;10
1637;125881;16
1637;625678;6
1637;468708;19
1637;705539;11
1637;623305;61
1637;524633;59
1637;468717;22
1637;653139;15
1637;604555;6
1637;188837;3
1637;477162;9
1637;459192;26
1637;703309;9
1637;623295;23
1637;653149;23
1637;683853;5
1637;683863;0
1637;683409;0
1637;499296;41
1637;125809;24
1637;499269;39
1637;125677;29
1637;499305;41
1637;422620;5
1637;527223;3
1637;470237;13
1637;668551;5
1637;240158;24
1637;447336;20
1637;283096;8
1637;515951;32
1637;145775;55
1637;487318;0
1637;342975;6
1637;652894;17
1637;118468;5
1637;418224;24
1637;653169;22
1637;637251;217
1637;610075;8
1637;253270;21
1637;652924;8
1637;118705;5
1637;264345;56
1637;520163;16
1637;462826;31
1637;298979;50
1637;680699;0
1637;253623;63
1637;98736;50
1637;340133;46
1637;321416;20
1637;607115;0
1637;669049;19
1637;511421;64
1637;621660;21
1637;112993;36
1637;447345;13
1637;485460;33
1637;241286;19
1637;660729;-2
1637;176563;10
1637;459078;36
1637;678495;1
1637;478935;12
1637;511436;40
1637;638075;15
1637;470674;64
1637;676849;0
1637;192257;37
1637;642355;0
1637;459171;55
1637;470419;14
1637;281429;67
1637;239007;46
1637;342784;13
1637;192239;35
1637;499287;31
1637;683295;4
1637;604545;0
1637;210057;8
1637;321425;27
1637;465665;7
1637;653119;30
1637;511471;136
1637;447327;13
1637;625718;15
1637;411219;12
1637;335918;50
1637;468672;23
1637;335485;72
1637;511397;63
1637;511451;33
1637;439908;2
1637;625708;1
1637;582585;10
1637;672477;29
1637;625688;27
1637;449881;82
1637;653159;21
1637;674925;0
1637;448626;20
1637;679235;2
1637;460022;0
1637;474555;13
1637;560269;7
1637;208481;27
1637;322502;8
1637;623315;-8
1637;605745;8
1637;605755;8
1637;652954;13
1637;516854;32
1637;668427;18
1637;653129;18
1637;335927;25
1637;668417;8
1637;478391;32
1637;518009;11
1637;401524;12
1637;125791;25
1637;673128;29
1637;296251;32
1637;499260;31
1637;499000;26
1637;625698;12
1637;125872;28
1637;510514;11
1637;580975;7
1637;625713;55
1637;705569;12
1637;192221;87
1637;264336;73
1637;678501;0
1637;517820;7
1637;610065;0
1637;625683;3
1637;679255;0
1637;674915;24
1637;415746;22
1637;177262;4
1637;605765;15
1637;520172;30
1637;470410;1
1637;683305;17
1637;639603;0
1637;340702;7
1637;673158;18
1637;625738;2
1637;652944;11
1637;402410;18
1637;317502;13
1637;242198;75
1637;652934;7
1637;468699;23
1637;625693;83
1637;292796;19
1637;130295;31
1637;650781;1
1637;125205;11
1637;478921;20
1637;511480;61
1637;468690;12
1637;468654;28
1637;523792;29
1637;322538;21
1637;638085;20
1637;238847;20
1637;605775;3
1637;167203;8
1637;447363;8
1637;216918;7
1637;320123;46
1637;263411;0
1637;441238;22
1637;240805;7
1637;686689;1
1637;418342;5
1637;607005;0
1637;125932;98
1637;478400;15
1637;132653;43
1637;668447;7
1637;623320;176
1637;625733;5
1637;485779;12
1637;655614;20
1637;468793;17
1637;308093;-1
1637;465559;5
1637;418197;44
1970;607005;0
1970;240158;10
1970;516854;9
1970;518009;18
1970;253270;3
1970;625713;36
1970;652944;12
1970;415746;15
1970;637251;124
1970;447336;13
1970;499260;38
1970;468708;14
1970;167203;1
1970;705519;5
1970;477162;11
1970;468793;9
1970;459192;1
1970;459171;11
1970;239007;9
1970;418224;2
1970;683295;11
1970;625718;12
1970;145775;38
1970;653119;8
1970;523792;8
1970;520172;19
1970;510514;11
1970;638075;120
1970;642355;0
1970;125677;15
1970;604545;4
1970;470237;20
1970;683409;8
1970;653169;10
1970;418342;0
1970;125809;1
1970;499296;40
1970;511397;88
1970;625708;2
1970;478400;10
1970;605765;25
1970;499287;23
1970;296251;34
1970;112993;5
1970;340702;26
1970;623315;89
1970;674925;3
1970;264336;54
1970;192221;3
1970;322538;15
1970;132653;14
1970;625738;5
1970;298979;80
1970;668447;12
1970;582585;8
1970;639603;0
1970;515951;51
1970;511451;12
1970;679235;5
1970;705569;6
1970;418197;13
1970;673128;3
1970;447345;15
1970;449881;4
1970;625683;4
1970;487318;2
1970;668417;0
1970;623320;127
1970;468654;8
1970;317502;10
1970;686689;0
1970;668551;3
1970;605775;24
1970;468717;9
1970;441238;5
1970;422620;5
1970;672477;25
1970;625698;22
1970;679181;12
1970;653129;6
1970;468690;8
1970;638085;22
1970;125872;2
1970;468672;14
1970;468699;9
1970;459078;43
1970;125881;3
1970;281429;40
1970;192257;10
1970;321425;3
1970;605745;9
1970;604555;10
1970;241286;12
1970;210057;12
1970;401524;16
1970;623305;86
1970;676849;0
1970;499000;34
1970;264345;74
1970;447363;1
1970;680699;20
1970;683853;7
1970;462826;62
1970;652934;12
1970;342975;11
1970;342784;10
1970;292796;23
1970;411226;10
1970;499305;21
1970;470674;74
1970;653139;11
1970;263411;4
1970;607115;0
1970;625733;7
1970;610075;18
1970;447327;18
1970;192239;15
1970;470410;0
1970;465559;6
1970;705539;0
1970;98736;40
1970;240805;11
1970;176563;5
1970;625678;7
1970;560269;1
1970;683863;8
1970;703309;0
1970;208481;16
1970;118705;11
1970;478921;32
1970;219565;0
1970;130295;-1
1970;238847;16
1970;335927;11
1970;511436;28
1970;666629;17
1970;242198;8
1970;673158;38
1970;320123;18
1970;650781;1
1970;340133;82
1970;652954;9
1970;478391;6
1970;125791;10
1970;605755;13
1970;188837;3
1970;335485;20
1970;474555;17
1970;610065;0
1970;652894;7
1970;683305;1
1970;703289;0
1970;580975;8
1970;439908;7
1970;623295;63
1970;283096;5
1970;642350;19
1970;321416;1
1970;470419;13
1970;668427;0
1970;673138;14
1970;527223;10
1970;660729;57
1970;465665;5
1970;485779;3
1970;411219;3
1970;478935;21
1970;511421;38
1970;669049;45
1970;674915;1
1970;460022;29
1970;655614;19
1970;652924;8
1970;118468;9
1970;511471;37
1970;308093;2
1970;653149;6
1970;216918;4
1970;485460;22
1970;585277;11
1970;177262;4
1970;448626;11
1970;524633;43
1970;653159;5
1970;335918;2
1970;621660;10
1970;499269;41
1970;511480;24
1970;520163;16
1970;125932;14
1970;625688;1
1970;450098;0
1970;253623;38
1970;679255;3
1970;125205;10
1970;322502;1
1970;625693;3
3023;518009;12
3023;621660;9
3023;240805;12
3023;642355;0
3023;674915;12
3023;460022;12
3023;478400;13
3023;130295;17
3023;118468;2
3023;499296;14
3023;241286;3
3023;652934;7
3023;604545;0
3023;321416;7
3023;253270;6
3023;132653;34
3023;98736;0
3023;610075;0
3023;125677;13
3023;418342;0
3023;177262;7
3023;527223;14
3023;673128;7
3023;511471;54
3023;308093;0
3023;125809;21
3023;192257;24
3023;605765;5
3023;610065;0
3023;176563;5
3023;652894;10
3023;401524;16
3023;487318;0
3023;653139;7
3023;511397;0
3023;668417;7
3023;263411;0
3023;125881;10
3023;292796;8
3023;253623;28
3023;474555;9
3023;459192;7
3023;638085;11
3023;112993;9
3023;623315;67
3023;340133;9
3023;468672;10
3023;439908;5
3023;296251;29
3023;520163;4
3023;239007;17
3023;669049;55
3023;653129;5
3023;468699;17
3023;605745;9
3023;210057;11
3023;192239;3
3023;510514;16
3023;605775;9
3023;125932;31
3023;520172;10
3023;625693;22
3023;321425;6
3023;335927;0
3023;499000;8
3023;342784;7
3023;668447;8
3023;653119;11
3023;660729;19
3023;470419;8
3023;605755;6
3023;703289;0
3023;625708;25
3023;468793;9
3023;607115;4
3023;335918;7
3023;705539;0
3023;448626;7
3023;477162;2
3023;580975;5
3023;478935;9
3023;459171;6
3023;478391;19
3023;625713;25
3023;703309;0
3023;281429;25
3023;653159;5
3023;511421;0
3023;322538;24
3023;219565;-1
3023;468654;10
3023;335485;56
3023;125872;14
3023;470410;0
3023;607005;4
3023;418197;10
3023;468717;5
3023;623305;126
3023;238847;3
3023;705519;1
3023;418224;14
3023;676849;0
3023;468690;4
3023;470674;136
3023;683853;6
3023;650781;0
3023;679255;7
3023;499287;9
3023;411219;11
3023;652954;6
3023;465665;4
3023;515951;25
3023;511480;10
3023;679235;13
3023;683863;12
3023;465559;6
3023;283096;7
3023;668427;8
3023;511436;0
3023;499269;11
3023;462826;17
3023;118705;4
3023;499260;19
3023;320123;26
3023;441238;18
3023;625698;7
3023;216918;3
3023;167203;8
3023;683409;0
3023;449881;28
3023;686689;0
3023;623320;90
3023;623295;47
3023;192221;47
3023;653169;12
3023;683305;0
3023;208481;11
3023;264345;109
3023;447327;13
3023;639603;0
3023;585277;15
3023;242198;18
3023;625738;22
3023;485779;1
3023;240158;16
3023;680699;11
3023;468708;10
3023;422620;9
3023;625678;5
3023;652944;0
3023;478921;9
3023;674925;0
3023;145775;16
3023;582585;7
3023;317502;6
3023;125791;15
3023;447345;1
3023;342975;9
3023;447336;18
3023;625733;12
3023;499305;26
3023;625718;9
3023;523792;5
3023;470237;37
3023;402410;16
3023;625683;29
3023;679181;5
3023;322502;9
3023;485460;16
3023;604555;0
3023;459078;14
3023;653149;6
3023;638075;10
3023;188837;0
3023;516854;15
3023;415746;8
3023;264336;71
3023;298979;17
3023;517820;11
3023;340702;7
3023;511451;15
3023;524633;1
3023;637251;124
3023;655614;13
3023;125205;13
3023;625688;21
3023;560269;1
3032;523792;16
3032;335918;8
3032;125205;14
3032;683853;0
3032;652894;11
3032;449881;60
3032;485460;0
3032;623305;8
3032;653149;8
3032;125872;20
3032;460022;7
3032;241286;13
3032;605755;21
3032;422620;5
3032;335927;19
3032;653129;9
3032;459078;29
3032;478400;48
3032;678501;0
3032;625678;15
3032;338516;0
3032;485779;11
3032;418342;0
3032;580975;0
3032;411226;0
3032;582585;14
3032;448626;9
3032;468672;4
3032;674915;74
3032;703289;3
3032;296251;44
3032;130295;42
3032;625688;75
3032;125677;15
3032;605745;2
3032;125791;12
3032;499296;3
3032;402410;11
3032;281429;15
3032;468793;15
3032;674925;13
3032;468690;21
3032;623315;16
3032;585277;1
3032;511451;25
3032;342975;10
3032;240805;2
3032;219565;1
3032;625693;-8
3032;459192;18
3032;511480;12
3032;499000;0
3032;607115;12
3032;125809;15
3032;683295;14
3032;610075;2
3032;411219;3
3032;240158;10
3032;520172;9
3032;655614;18
3032;604555;14
3032;439908;4
3032;639603;0
3032;604545;0
3032;132653;87
3032;686689;7
3032;253623;86
3032;607005;9
3032;317502;11
3032;283096;0
3032;470674;54
3032;605765;15
3032;511471;70
3032;118705;5
3032;125881;5
3032;673128;10
3032;264336;27
3032;610065;11
3032;676849;6
3032;560269;14
3032;683863;2
3032;650781;0
3032;239007;12
3032;499260;55
3032;321425;12
3032;264345;7
3032;625718;18
3032;653139;10
3032;683305;2
3032;320123;20
3032;642350;5
3032;462826;37
3032;623320;24
3032;605775;0
3032;263411;4
3032;470410;25
3032;518009;9
3032;253270;8
3032;703309;11
3032;447336;41
3032;653159;7
3032;515951;0
3032;625733;6
3032;292796;0
3032;511436;45
3032;668427;14
3032;672477;9
3032;441238;4
3032;340133;56
3032;477162;12
3032;208481;1
3032;447345;2
3032;177262;16
3032;474555;1
3032;125932;30
3032;459171;4
3032;520163;15
3032;524633;28
3032;638085;8
3032;652934;0
3032;418197;11
3032;625698;7
3032;465665;8
3032;668447;5
3032;499305;71
3032;511421;41
3032;625713;8
3032;527223;24
3032;322502;2
3032;499287;-1
3032;210057;28
3032;340702;1
3032;642355;11
3032;308093;0
3032;470237;32
3032;447327;61
3032;335485;44
3032;511397;41
3032;623295;7
3032;637251;19
3032;298979;55
3032;470419;17
3032;666629;0
3032;468654;30
3032;668417;13
3032;176563;7
3032;705569;0
3032;625738;11
3032;321416;7
3032;621660;14
3032;499269;5
3032;638075;17
3032;660729;54
3032;342784;29
3032;669049;39
3032;468708;21
3032;705539;6
3032;517820;10
3032;679181;1
3032;468699;23
3032;653119;2
3032;322538;32
3032;478391;60
3032;653169;14
3032;238847;0
3032;625708;13
3032;192239;15
3032;98736;58
3032;145775;3
3032;167203;3
3032;216918;10
3032;625683;-12
3032;680699;14
3032;465559;7
3032;415746;33
3032;401524;8
3032;447363;18
3032;478921;16
3032;510514;17
3032;516854;14
3032;112993;27
3032;468717;19
3032;188837;0
3032;705519;7
3032;242198;69
3032;678495;0
3032;487318;1
3032;192257;11
3032;673138;8
3032;118468;6
3032;192221;48
3101;625693;12
3101;112993;3
3101;604555;6
3101;679255;0
3101;623320;99
3101;320123;9
3101;411226;9
3101;263411;6
3101;447327;9
3101;676849;0
3101;125881;5
3101;321416;9
3101;511471;12
3101;655614;5
3101;468690;7
3101;686689;0
3101;335918;19
3101;448626;5
3101;605745;7
3101;605765;10
3101;511397;16
3101;668427;10
3101;253623;39
3101;652934;4
3101;125791;1
3101;668417;11
3101;177262;6
3101;642355;0
3101;674915;0
3101;669049;29
3101;477162;9
3101;468708;5
1295;460022;7
1295;511421;327
1295;485779;8
1295;447345;2
1295;585277;12
1295;625713;0
1295;515951;0
1295;652934;12
1295;666629;0
1295;642355;0
1295;468699;23
1295;625683;0
1295;517820;7
1295;298979;34
1295;448626;6
1295;680699;0
1295;264336;49
1295;447327;13
1295;340702;16
1295;683295;0
1295;167203;6
1295;439908;0
1295;683409;0
1295;605745;2
1295;478921;10
1295;638075;25
1295;686689;0
1295;511471;59
1295;240158;11
1295;652954;13
1295;125881;10
1295;511436;88
1295;652944;0
1295;401524;5
1295;418197;9
1295;610065;0
1295;485460;7
1295;652894;11
1295;653119;7
1295;283096;11
1295;239007;49
1295;527223;67
1295;511480;37
1295;322502;0
1295;610075;0
1295;487318;0
1295;511451;10
1295;125809;15
1295;447336;7
1295;660729;23
1295;125872;11
1295;130295;24
1295;580975;7
1295;520172;11
1295;125791;18
1295;669049;1
1295;281429;109
1295;668417;18
1295;132653;22
1295;465559;4
1295;653149;1
1295;520163;6
1295;216918;5
1295;621660;0
1295;468654;17
1295;605765;18
1295;118705;0
1295;516854;21
1295;478391;2
1295;176563;12
1295;321425;16
1295;518009;6
1295;499269;11
1295;219565;0
1295;188837;0
1295;653139;7
1295;342784;3
1295;653159;9
1295;668427;0
1295;450098;9
1295;499296;36
1295;340133;24
